"fishdata_rownum","stratum","lcode","sdate","snag","river_mile","wingdyke","riprap","barcode","summary","zone15e","zone15n","utmzone","uniq_id","pool","perimeter","max_depth","avg_depth","tot_vol","shoreline_density_index","pct_terr","pct_prm_wetf","near_terr_dist","near_terr_class_7","near_terr_name","near_forest_dist","year","upperlower"
4420,"BWC-S","D13.RS","10/16/2002 0:00:00",0,NA,0,0,14003776,2,739720,4309985,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2854634643,"Fo","Forest",37.2854634643,"2002","lower"
4421,"SCB","C79A.RS","9/15/1994 0:00:00",1,NA,0,0,15000713,5,808795,4131840,15,"OR2_SCB_86","OR2",12587.5318494,21.96,5.64623305012,6578990.75,2.83864570305,40.1693542444,31.484058391,79.9985531376,"Fo","Forest",79.9985531376,"1994","lower"
4439,"MCB-W","M040.4E","10/4/2000 0:00:00",0,NA,1,0,15003967,5,815886,4119870,15,"OR2_SCB_81","OR2",7942.44350733,23.69,5.2955145262,4875845,2.16639500975,34.7170795687,15.4582817549,102.231119889,"Fo","Forest",102.231119889,"2000","lower"
4599,"TRI","BM00.7S","11/5/1993 0:00:00",1,NA,0,0,15000232,5,808267,4164557,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"1993","lower"
4682,"SCB","D14.RS","8/28/1995 0:00:00",1,NA,0,0,14000920,5,707020,4306135,15,"P26_SC_1","P26",9078.41559551,7.25,1.79241460601,2680152.75,2.03508312227,87.3174603277,42.6391251938,11.719097659,"Fo","Forest",11.719097659,"1995","lower"
4704,"BWC-S","E17A.RS","8/27/1998 0:00:00",1,NA,0,0,14002276,5,742420,4306635,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,72.2976561847,"SdMd","Sand/mud",212.917556017,"1998","lower"
4748,"TRI","BM00.7S","9/3/1998 0:00:00",1,NA,0,0,15002651,5,808309,4164557,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"1998","lower"
4780,"TRI","HD00.9M","7/29/2011 0:00:00",1,NA,0,0,15007257,5,808024,4127458,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4844666319,"Fo","Forest",35.4844666319,"2011","lower"
4900,"MCB-W","M219.8E","10/22/2001 0:00:00",0,NA,1,0,14003391,5,720101,4314977,15,"P26_SCB_53","P26",9278.78950825,18.33,5.15867934595,4109275,2.92232293197,45.2086495888,37.0445129215,16.2796900989,"Fo","Forest",16.2796900989,"2001","lower"
4950,"BWC-S","F2A.RS","9/11/2014 0:00:00",1,NA,0,0,14007202,5,726720,4313935,15,"P26_CFL_44","P26",10306.5869649,1.09,0.599171885223,155216,5.60976094803,99.4008586896,83.5211119104,19.6165748497,"Fo","Forest",19.6165748497,"2014","lower"
5023,"SCB","C14A.RS","9/7/2005 0:00:00",0,NA,0,0,14004523,5,704470,4309635,15,"P26_SC_6","P26",9350.56048842,3.79,1.53344813148,732451.5,3.49774968263,88.2769122815,79.7111519748,15.7828930307,"Fo","Forest",15.7828930307,"2005","lower"
5051,"BWC-S","F372A.RS","10/19/2017 0:00:00",1,NA,0,0,16013173,5,713900,4430050,15,"LAG_CFL_43","LAG",20587.2194604,2.72,0.702480565371,510651,6.28967701148,99.6446409155,68.6270267905,15.9704254327,"Fo","Forest",15.9704254327,"2017","lower"
5104,"BWC-S","F7A.RS","10/30/2007 0:00:00",1,NA,0,0,14005089,5,740470,4309135,15,"P26_CFL_15","P26",9077.45972914,1.9,1.02276589021,558123,3.43775466019,96.1420201321,64.2829257821,41.0041309522,"Fo","Forest",41.0041309522,"2007","lower"
5181,"IMP-S","D21.RS","10/19/2009 0:00:00",0,NA,0,1,14005741,5,744170,4306785,15,"P26_CFL_7","P26",1918.95793536,1.71,1.05817303122,164561,1.33986097022,79.8097942742,61.9572149223,15.5616642687,"Ow","Open water",65.6917559411,"2009","lower"
5418,"MCB-W","D4.RS","7/26/1994 0:00:00",0,NA,0,0,15000435,2,816395,4142040,15,"OR2_SCB_64","OR2",32981.1042858,18.04,5.72380771647,26655343.25,4.11853664509,47.5949486957,34.7069238519,49.9748895264,"Fo","Forest",49.9748895264,"1994","lower"
5419,"MCB-U","D16.RS","7/7/1995 0:00:00",1,NA,0,0,16001126,5,749450,4467050,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,19.1694087056,"Fo","Forest",27.9809869757,"1995","lower"
5454,"BWC-S","F39A.RS","6/18/2012 0:00:00",1,NA,0,0,14006391,5,743070,4306735,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,24.3339358839,"Fo","Forest",24.3339358839,"2012","lower"
5465,"SCB","D35.RS","7/13/2007 0:00:00",0,NA,0,0,16008752,5,749900,4467250,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,16.8629760165,"Fo","Forest",16.8629760165,"2007","lower"
5835,"MCB-U","D3.RS","9/11/2009 0:00:00",0,NA,0,0,15006771,5,815645,4146990,15,"OR2_SCB_64","OR2",32981.1042858,18.04,5.72380771647,26655343.25,4.11853664509,47.5949486957,34.7069238519,37.7598072292,"Ow","Open water",44.6264669385,"2009","lower"
5853,"BWC-S","D18.RS","10/4/1999 0:00:00",0,NA,0,0,14002629,2,741770,4308085,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,0,"Ow","Open water",20.6239412274,"1999","lower"
5854,"BWC-S","F76A.RS","6/16/1995 0:00:00",1,NA,0,0,16001047,5,784400,4499850,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",62.1943043472,"1995","lower"
5871,"MCB-W","M225.1W","10/28/2016 0:00:00",0,NA,1,1,14007844,5,715436,4308059,15,"P26_TSC_16","P26",5224.29922397,11.52,2.59405477622,1067907.5,2.25171540268,79.7316656911,70.242449096,76.1263270144,"Fo","Forest",76.1263270144,"2016","lower"
5902,"SCB","C77A.RS","7/15/2010 0:00:00",1,NA,0,0,15006977,5,810395,4129740,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,73.2353834962,"Fo","Forest",73.2353834962,"2010","lower"
5906,"BWC-S","F219A.RS","6/26/2007 0:00:00",0,NA,0,1,16008674,5,719650,4433200,15,"LAG_CFL_45","LAG",7692.41902261,0.59,0.23,76,3.70487569155,99.2127458416,70.2857664789,21.4964420188,"Fo","Forest",238.450434736,"2007","lower"
5966,"IMP-S","H5A.RS","8/10/2004 0:00:00",0,NA,0,0,14004279,5,744370,4306635,15,"P26_CFL_7","P26",1918.95793536,1.71,1.05817303122,164561,1.33986097022,79.8097942742,61.9572149223,43.4443888609,"Fo","Forest",43.4443888609,"2004","lower"
6013,"SCB","C93A.RS","10/4/2000 0:00:00",1,NA,0,0,15003970,5,820745,4113640,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,98.7818396809,"Dv","Developed",98.7818396809,"2000","lower"
6107,"BWC-S","D15.RS","7/14/1994 0:00:00",0,NA,0,0,14000413,2,736520,4310285,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5517633009,"Fo","Forest",22.5517633009,"1994","lower"
6108,"TRI","BM00.7S","10/16/2001 0:00:00",0,NA,0,0,15004663,5,808309,4164557,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"2001","lower"
6132,"BWC-S","D21.RS","8/28/2007 0:00:00",0,NA,0,0,16008919,2,719800,4433650,15,"LAG_CFL_45","LAG",7692.41902261,0.59,0.23,76,3.70487569155,99.2127458416,70.2857664789,50.2417359942,"Fo","Forest",50.2417359942,"2007","lower"
6210,"MCB-U","D17.RS","7/13/1995 0:00:00",1,NA,0,0,16001154,5,755700,4475300,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9644945475,"Dv","Developed",78.9644945475,"1995","lower"
6235,"SCB","D14.RS","7/17/1996 0:00:00",1,NA,1,0,14001223,5,703420,4309535,15,"P26_SC_4","P26",8245.16009791,14.96,2.82502297317,1906043,2.70308690133,87.2997840433,83.7112323799,15.5243409446,"Fo","Forest",15.5243409446,"1996","lower"
6272,"MCB-U","D33.RS","6/27/2002 0:00:00",0,NA,0,0,16006758,5,782650,4499550,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7717818051,"Fo","Forest",44.4986040177,"2002","lower"
6283,"IMP-S","D23.RS","6/27/1997 0:00:00",1,NA,0,0,14001572,5,745720,4306235,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,11.7062265735,"Fo","Forest",11.7062265735,"1997","lower"
6303,"MCB-U","D3.RS","10/28/2014 0:00:00",0,NA,0,0,16011867,5,779850,4495200,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,35.1460588462,"Fo","Forest",42.7742507678,"2014","lower"
6322,"SCB","D18.RS","8/30/2017 0:00:00",1,NA,0,0,16013093,5,741400,4452350,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,34.2808198093,"Ag","Agriculture",34.2808198093,"2017","lower"
6373,"SCB","D9.RS","10/14/1998 0:00:00",1,NA,0,0,14002201,5,719720,4315635,15,"P26_TSC_24","P26",4099.10597312,3.49,1.26158424805,278715.5,2.41350228958,85.6645606834,63.811945524,51.5036691112,"Fo","Forest",51.5036691112,"1998","lower"
6408,"MCB-U","D19.RS","10/7/1996 0:00:00",NA,NA,NA,NA,16002681,5,783650,4500900,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,20.1979233902,"Fo","Forest",46.6371154031,"1996","lower"
6433,"MCB-U","D2.RS","8/13/2013 0:00:00",0,NA,0,0,16011489,5,781650,4494550,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,43.3451604571,"Fo","Forest",55.8033376425,"2013","lower"
6534,"SCB","D10.RS","9/1/2004 0:00:00",0,NA,0,0,15005542,5,820395,4114040,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,27.5929905867,"Fo","Forest",27.5929905867,"2004","lower"
6620,"MCB-U","M070.2A","8/4/2005 0:00:00",0,NA,0,0,15005672,5,809550,4155709,15,"OR2_SCB_66","OR2",9239.17853269,16.53,5.61685245694,4426501,2.76249986045,48.6526009063,23.9059527487,35.7073537971,"Fo","Forest",35.7073537971,"2005","lower"
6646,"MCB-U","B25A.RS","10/20/2017 0:00:00",0,NA,0,0,16013180,5,749100,4465350,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,36.5853795382,"Fo","Forest",36.5853795382,"2017","lower"
6686,"BWC-S","F155A.RS","8/16/2012 0:00:00",1,NA,0,0,16010791,5,745950,4459200,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5702785631,"Ag","Agriculture",16.5702785631,"2012","lower"
6688,"BWC-S","D16.RS","10/9/2017 0:00:00",1,NA,0,0,14008158,5,721020,4314335,15,"P26_CFL_48","P26",3518.91044107,1.77,0.477119544592,30433,3.4030902903,98.7251955737,59.8320390734,15.7518294845,"Dv","Developed",25.5739043621,"2017","lower"
6689,"IMP-S","D21.RS","7/1/2004 0:00:00",0,NA,0,0,14004194,2,744070,4306735,15,"P26_CFL_7","P26",1918.95793536,1.71,1.05817303122,164561,1.33986097022,79.8097942742,61.9572149223,9.30388823149,"Ow","Open water",149.647669911,"2004","lower"
6690,"SCB","D7.RS","7/12/1999 0:00:00",1,NA,0,0,15003023,5,817445,4140790,15,"OR2_SC_9","OR2",24431.6067199,17.75,3.37063307424,3143958,5.95855252814,97.3093713904,84.8823565247,32.3399674773,"Fo","Forest",32.3399674773,"1999","lower"
6800,"SCB","D10.RS","10/19/1999 0:00:00",0,NA,0,0,15003373,2,807945,4168990,15,"OR2_SCB_70","OR2",2545.26875419,6.42,1.75596726852,493558.5,1.28708858909,36.6080924211,26.2024397065,194.271762528,"Ow","Open water",361.090124415,"1999","lower"
6801,"MCB-U","D8.RS","6/26/2009 0:00:00",0,NA,0,1,14005451,5,739670,4311135,15,"P26_USCB_4","P26",4279.6438714,14.67,8.35169939344,2030924.5,2.4487227396,47.222527349,0,30.5490266907,"Ow","Open water",1230.39852428,"2009","lower"
6831,"MCB-U","D1.RS","8/28/2007 0:00:00",0,NA,0,1,14004996,5,722020,4316135,15,"P26_USCB_7","P26",29331.5335849,11.88,6.16201518665,6776060,7.12986428898,51.8889062253,11.4654568954,18.5288555459,"Dv","Developed",327.327509188,"2007","lower"
6892,"BWC-S","D19.RS","8/13/2013 0:00:00",0,NA,0,0,14006881,2,737219,4309885,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6011431158,"Fo","Forest",34.6011431158,"2013","lower"
6929,"IMP-S","D22.RS","8/7/1995 0:00:00",0,NA,0,0,14001082,5,745670,4306135,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,23.6314466603,"Fo","Forest",23.6314466603,"1995","lower"
6971,"SCB","I113.0Tb","7/6/2009 0:00:00",1,NA,0,0,16009485,5,743494,4454903,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,14.1256126118,"Fo","Forest",14.1256126118,"2009","lower"
6999,"SCB","C154A.RS","7/1/1999 0:00:00",1,NA,0,0,15003050,5,811045,4129140,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,58.2862355982,"Fo","Forest",58.2862355982,"1999","lower"
7134,"MCB-U","D2.RS","10/21/2010 0:00:00",1,NA,0,0,15007149,5,809195,4133790,15,"OR2_SCB_86","OR2",12587.5318494,21.96,5.64623305012,6578990.75,2.83864570305,40.1693542444,31.484058391,47.8510164907,"Fo","Forest",47.8510164907,"2010","lower"
7153,"MCB-U","B30A.RS","8/5/2010 0:00:00",1,NA,0,1,14005856,3,746870,4305685,15,"P26_USCB_57","P26",5201.30148926,23.9,11.5412920239,9354794.24734,1.6204625038,29.5176904342,10.5779779147,12.8694735177,"Dv","Developed",368.69148206,"2010","lower"
7196,"SCB","D13.RS","9/27/1994 0:00:00",1,NA,1,1,14000725,5,725570,4314585,15,"P26_SC_9","P26",4313.52141477,6.8,3.89493022909,1304899,2.09580289225,82.4069446336,71.0368917896,50.3834538988,"Ow","Open water",70.3623667337,"1994","lower"
7251,"SCB","D7.RS","10/20/2005 0:00:00",0,NA,0,0,15005764,5,807845,4168740,15,"OR2_USCB_24","OR2",11694.5342903,14.06,4.70192071654,4252182,2.75726921423,38.9405634206,20.2671001685,172.97884574,"Ow","Open water",580.719208525,"2005","lower"
7291,"MCB-U","D3.RS","6/20/2014 0:00:00",0,NA,0,1,14007005,5,730870,4313285,15,"P26_SCB_33","P26",7091.64238547,9.84,5.39724993807,8714399.75,1.57438323438,37.0931248386,0,21.935507871,"Ow","Open water",788.251682947,"2014","lower"
7338,"BWC-S","F309A.RS","6/21/2012 0:00:00",1,NA,0,0,16010706,5,722950,4439250,15,"LAG_CFL_63","LAG",49283.0040847,2.83,0.546327174343,1004920,8.42281514579,99.4938550356,82.7869119891,52.9588563604,"GrFb","Grass/forbs",52.9588563604,"2012","lower"
7468,"MCB-U","D3.RS","9/7/2016 0:00:00",1,NA,0,0,16012937,5,766700,4490400,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6205064539,"Dv","Developed",85.6205064539,"2016","lower"
7565,"MCB-W","M227.3W","7/29/2013 0:00:00",0,NA,1,1,14006784,5,713144,4304994,15,"P26_SC_7","P26",23945.6146994,15.92,4.3569686113,16295934,3.45859917963,87.0830153348,64.2612174203,46.4547153069,"Ow","Open water",62.5935765967,"2013","lower"
7653,"BWC-S","D32.RS","6/23/2011 0:00:00",0,NA,0,0,16010258,5,745550,4458400,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",12.3409344394,"2011","lower"
7677,"BWC-S","D15.RS","9/9/2003 0:00:00",0,NA,0,0,14003890,2,727020,4314035,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Ow","Open water",9.96666144666,"2003","lower"
7704,"MCB-U","D1.RS","9/19/2003 0:00:00",1,NA,0,0,16007390,5,760150,4480200,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,35.2560038929,"Fo","Forest",43.0255533899,"2003","lower"
7732,"SCB","D10.RS","7/17/2002 0:00:00",0,NA,0,0,14003568,5,707120,4306135,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Ow","Open water",77.732887864,"2002","lower"
7772,"SCB","D23.RS","7/11/2013 0:00:00",1,NA,0,0,16011210,5,714899,4430849,15,"LAG_SC_9","LAG",1618.80608218,3.73,2.00796517252,155667.5,1.5806817652,60.7579838937,60.7579838937,46.4677235982,"Ag","Agriculture",46.4677235982,"2013","lower"
7872,"SCB","D10.RS","6/25/1999 0:00:00",1,NA,0,0,14002534,5,716720,4310635,15,"P26_TSC_26","P26",5086.68630537,4.76,2.10412575366,366433.5,3.36587792636,93.053893211,88.9156083324,42.6753153067,"Fo","Forest",42.6753153067,"1999","lower"
7882,"BWC-S","F287A.RS","10/24/2002 0:00:00",0,NA,0,0,16007181,5,759450,4481600,15,"LAG_CFL_16","LAG",70674.4534688,NA,NA,NA,5.1460223981,99.9108149865,62.3546689155,6.22936756534,"Dv","Developed",6.22936756534,"2002","lower"
7962,"MCB-U","D5.RS","6/21/1996 0:00:00",1,NA,0,0,16001802,5,782750,4499450,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,27.9368632165,"Fo","Forest",50.2058757062,"1996","lower"
7982,"SCB","D11.RS","7/12/2012 0:00:00",0,NA,0,0,15007589,2,809395,4131090,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,174.44746512,"Fo","Forest",174.44746512,"2012","lower"
7983,"TRI","BM00.7S","7/2/2007 0:00:00",1,NA,0,0,15006181,5,808309,4164557,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"2007","lower"
8030,"BWC-S","F311A.RS","8/28/2015 0:00:00",0,NA,0,0,16012450,5,722150,4438200,15,"LAG_CFL_63","LAG",49283.0040847,2.83,0.546327174343,1004920,8.42281514579,99.4938550356,82.7869119891,13.9262479654,"Ma","Marsh",13.9262479654,"2015","lower"
8151,"MCB-U","D4.RS","7/30/2001 0:00:00",0,NA,0,1,14003215,5,714570,4306935,15,"P26_SCB_35","P26",5338.33927287,10.83,3.13389891251,1267975.5,2.33298861385,41.3738029502,38.9591216146,4.63404858667,"Fo","Forest",4.63404858667,"2001","lower"
8178,"BWC-S","D27.RS","7/23/2012 0:00:00",0,NA,0,0,16011017,5,745450,4457650,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9571118151,"Ma","Marsh",172.258738099,"2012","lower"
8189,"BWC-S","E1A.RS","9/7/2000 0:00:00",0,NA,0,0,14002880,6,737920,4309485,15,"P26_CFL_15","P26",9077.45972914,1.9,1.02276589021,558123,3.43775466019,96.1420201321,64.2829257821,60.2482424187,"Ow","Open water",85.0587453907,"2000","lower"
8272,"MCB-U","D3.RS","9/18/2013 0:00:00",0,NA,0,1,15008039,5,814045,4150889,15,"OR2_SCB_88","OR2",25116.9471015,21.03,6.29889945619,12914948.5,4.5204398233,49.1734590187,45.6512787357,31.9268102805,"Fo","Forest",31.9268102805,"2013","lower"
8287,"SCB","D13.RS","10/25/2011 0:00:00",0,NA,0,0,16010589,2,766300,4490000,15,"LAG_SC_4","LAG",1669.32460622,2.55,1.02912104857,33369.25,2.1814892786,83.9640163991,83.9640163991,20.7919477073,"Dv","Developed",20.7919477073,"2011","lower"
8288,"MCB-U","D34.RS","8/13/2002 0:00:00",1,NA,0,0,16006865,5,716200,4431500,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7526859524,"Fo","Forest",59.7526859524,"2002","lower"
8317,"SCB","D7.RS","10/15/1999 0:00:00",0,NA,0,0,15003368,2,819945,4115540,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,51.1820841182,"Fo","Forest",51.1820841182,"1999","lower"
8318,"SCB","D15.RS","6/21/2016 0:00:00",0,NA,0,0,15008737,5,817545,4118490,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"GrFb","Grass/forbs",1.47472383787,"2016","lower"
8341,"SCB","D17.RS","8/15/2011 0:00:00",0,NA,0,0,16010402,5,743450,4453900,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,3.4345338237,"Ag","Agriculture",3.4345338237,"2011","lower"
8366,"BWC-S","E3A.RS","9/8/2000 0:00:00",1,NA,0,0,14002883,6,740720,4309285,15,"P26_CFL_15","P26",9077.45972914,1.9,1.02276589021,558123,3.43775466019,96.1420201321,64.2829257821,69.2761364809,"Fo","Forest",69.2761364809,"2000","lower"
8387,"SCB","I113.0T","10/6/2006 0:00:00",1,NA,0,0,16008540,5,743494,4454903,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,14.1256126118,"Fo","Forest",14.1256126118,"2006","lower"
8537,"SCB","D22.RS","9/16/2014 0:00:00",1,NA,0,0,16012066,5,738550,4449350,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,25.4211935677,"Ma","Marsh",25.4211935677,"2014","lower"
8548,"BWC-S","D25.RS","8/26/2016 0:00:00",0,NA,0,0,16012627,2,758000,4476750,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5193997029,"Fo","Forest",31.5193997029,"2016","lower"
8549,"MCB-U","D8.RS","6/15/1995 0:00:00",0,NA,1,1,14000759,5,746570,4306235,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6180981823,"Dv","Developed",404.209580309,"1995","lower"
8584,"SCB","C62A.RS","8/20/2013 0:00:00",1,NA,0,0,15007992,5,808994,4131589,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,34.4086709935,"Fo","Forest",34.4086709935,"2013","lower"
8598,"BWC-S","D29.RS","10/16/1997 0:00:00",0,NA,0,0,16003677,2,746750,4460300,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4271536708,"Ag","Agriculture",37.4271536708,"1997","lower"
8668,"SCB","D13.RS","7/2/2012 0:00:00",0,NA,0,0,16010979,2,762950,4483400,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Dv","Developed",0,"2012","lower"
8669,"SCB","D11.RS","9/7/2005 0:00:00",0,NA,0,0,14004522,2,703170,4310935,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Ow","Open water",54.2140966985,"2005","lower"
8670,"SCB","D23.RS","8/23/2017 0:00:00",1,NA,0,0,16013334,5,715100,4430850,15,"LAG_SC_9","LAG",1618.80608218,3.73,2.00796517252,155667.5,1.5806817652,60.7579838937,60.7579838937,85.496824137,"Fo","Forest",85.496824137,"2017","lower"
8701,"MCB-U","D8.RS","7/17/2012 0:00:00",1,NA,0,0,14006439,5,744720,4307035,15,"P26_SCB_56","P26",3314.54417469,16.77,9.17781015913,6156704.49975,1.14137460815,38.5587562528,33.5624991444,311.582501546,"Fo","Forest",311.582501546,"2012","lower"
8758,"MCB-U","D9.RS","8/8/2005 0:00:00",0,NA,0,1,16008146,5,733250,4448450,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,9.19491317237,"Fo","Forest",222.486762707,"2005","lower"
8786,"SCB","D8.RS","8/10/2007 0:00:00",0,NA,0,0,16008861,5,750200,4467550,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,15.3187418937,"Ag","Agriculture",15.3187418937,"2007","lower"
8812,"BWC-S","D16.RS","8/29/2017 0:00:00",0,NA,0,0,14008110,2,727820,4313535,15,"P26_CFL_44","P26",10306.5869649,1.09,0.599171885223,155216,5.60976094803,99.4008586896,83.5211119104,15.8112688397,"Fo","Forest",15.8112688397,"2017","lower"
8813,"BWC-S","F258A.RS","8/4/2004 0:00:00",1,NA,0,0,16007768,5,760100,4482450,15,"LAG_CFL_16","LAG",70674.4534688,NA,NA,NA,5.1460223981,99.9108149865,62.3546689155,51.9427228509,"Fo","Forest",51.9427228509,"2004","lower"
8875,"BWC-S","D17.RS","10/23/2000 0:00:00",0,NA,0,0,16005960,2,736600,4445550,15,"LAG_TSC_11","LAG",26908.3379901,2.09,0.807611624835,305681,10.0415173192,97.8391073454,81.2016778667,3.61877877851,"Ag","Agriculture",3.61877877851,"2000","lower"
8876,"MCB-U","B9A.RS","9/11/2014 0:00:00",1,NA,0,0,14007206,5,726770,4314635,15,"P26_USCB_17","P26",4098.75229426,10.71,6.63899070909,3787212.25,1.52744102081,31.7252413724,31.7252413724,75.3989145392,"Fo","Forest",75.3989145392,"2014","lower"
8911,"BWC-S","D16.RS","9/3/2008 0:00:00",0,NA,0,0,14005319,2,727870,4313485,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Dv","Developed",40.5832084759,"2008","lower"
8940,"MCB-W","M065.3E","10/3/2000 0:00:00",0,NA,1,0,15003954,5,814880,4149907,15,"OR2_SCB_88","OR2",25116.9471015,21.03,6.29889945619,12914948.5,4.5204398233,49.1734590187,45.6512787357,83.850062897,"Fo","Forest",83.850062897,"2000","lower"
